id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,team,participants,clockSec
401810187289,289,"{'id': '92', 'text': 'Jump Shot'}",Pelle Larsson misses 26-foot three point jumper,47,49,2,5:59,False,0,2025-12-04T02:24:51Z,True,"{'x': 3, 'y': 15}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4601025'}}],359.0
401810187290,290,"{'id': '156', 'text': 'Offensive Rebound'}",Heat offensive team rebound,47,49,2,5:56,False,0,2025-12-04T02:24:54Z,False,"{'x': 3, 'y': 15}",0,Rebound,{'id': '14'},,356.0
401810187292,292,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Nikola Jovic misses two point shot,47,49,2,5:53,False,0,2025-12-04T02:25:13Z,True,"{'x': 19, 'y': 3}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4997528'}}],353.0
401810187293,293,"{'id': '156', 'text': 'Offensive Rebound'}",Andrew Wiggins offensive rebound,47,49,2,5:50,False,0,2025-12-04T02:25:16Z,False,"{'x': 19, 'y': 3}",0,Rebound,{'id': '14'},[{'athlete': {'id': '3059319'}}],350.0
401810187294,294,"{'id': '92', 'text': 'Jump Shot'}",Bam Adebayo misses 25-foot three point jumper,47,49,2,5:48,False,0,2025-12-04T02:25:18Z,True,"{'x': 13, 'y': 22}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4066261'}}],348.0
401810187295,295,"{'id': '155', 'text': 'Defensive Rebound'}",Daniel Gafford defensive rebound,47,49,2,5:46,False,0,2025-12-04T02:25:20Z,False,"{'x': 13, 'y': 22}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278049'}}],346.0
401810187296,296,"{'id': '131', 'text': 'Pullup Jump Shot'}",Ryan Nembhard makes 14-foot pullup jump shot,47,51,2,5:32,True,2,2025-12-04T02:25:35Z,True,"{'x': 32, 'y': 13}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '4433629'}}],332.0
401810187297,297,"{'id': '131', 'text': 'Pullup Jump Shot'}",Bam Adebayo makes 14-foot pullup jump shot (Davion Mitchell assists),49,51,2,5:22,True,2,2025-12-04T02:25:44Z,True,"{'x': 31, 'y': 14}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '4278053'}}]",322.0
401810187299,299,"{'id': '132', 'text': 'Step Back Jump Shot'}",Max Christie misses 25-foot three point step back jumpshot,49,51,2,4:57,False,0,2025-12-04T02:26:10Z,True,"{'x': 1, 'y': 9}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '4432582'}}],297.0
401810187300,300,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jovic defensive rebound,49,51,2,4:54,False,0,2025-12-04T02:26:13Z,False,"{'x': 1, 'y': 9}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4997528'}}],294.0
401810187301,301,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jovic misses 25-foot three point jumper,49,51,2,4:46,False,0,2025-12-04T02:26:22Z,True,"{'x': 40, 'y': 21}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4997528'}}],286.0
401810187302,302,"{'id': '155', 'text': 'Defensive Rebound'}",Max Christie defensive rebound,49,51,2,4:41,False,0,2025-12-04T02:26:27Z,False,"{'x': 40, 'y': 21}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4432582'}}],281.0
401810187303,303,"{'id': '45', 'text': 'Personal Foul'}",Pelle Larsson personal foul,49,51,2,4:27,False,0,2025-12-04T02:26:42Z,False,"{'x': 32, 'y': 18}",0,Foul,{'id': '14'},[{'athlete': {'id': '4601025'}}],267.0
401810187305,305,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Nikola Jovic blocks Naji Marshall 's 3-foot driving floating jump shot,49,51,2,4:17,False,0,2025-12-04T02:27:11Z,True,"{'x': 28, 'y': 3}",2,Missed FG,{'id': '6'},"[{'athlete': {'id': '4278594'}}, {'athlete': {'id': '4997528'}}]",257.0
401810187307,307,"{'id': '156', 'text': 'Offensive Rebound'}",Naji Marshall offensive rebound,49,51,2,4:16,False,0,2025-12-04T02:27:12Z,False,"{'x': 28, 'y': 3}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278594'}}],256.0
401810187308,308,"{'id': '125', 'text': 'Layup Shot Putback'}",Naji Marshall makes two point shot,49,53,2,4:15,True,2,2025-12-04T02:27:21Z,True,"{'x': 26, 'y': 4}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '4278594'}}],255.0
401810187309,309,"{'id': '92', 'text': 'Jump Shot'}",Pelle Larsson misses 23-foot three point jumper,49,53,2,4:02,False,0,2025-12-04T02:27:26Z,True,"{'x': 1, 'y': 0}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4601025'}}],242.0
401810187310,310,"{'id': '155', 'text': 'Defensive Rebound'}",Daniel Gafford defensive rebound,49,53,2,4:02,False,0,2025-12-04T02:27:26Z,False,"{'x': 1, 'y': 0}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278049'}}],242.0
401810187311,311,"{'id': '132', 'text': 'Step Back Jump Shot'}",Ryan Nembhard makes 25-foot three point step back jumpshot,49,56,2,3:52,True,3,2025-12-04T02:27:36Z,True,"{'x': 38, 'y': 22}",3,+3 Points,{'id': '6'},[{'athlete': {'id': '4433629'}}],232.0
401810187312,312,"{'id': '24', 'text': 'Offensive Charge'}",Andrew Wiggins offensive charge,49,56,2,3:42,False,0,2025-12-04T02:27:47Z,False,"{'x': 26, 'y': 5}",0,Foul,{'id': '14'},[{'athlete': {'id': '3059319'}}],222.0
401810187314,314,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Andrew Wiggins turnover,49,56,2,3:42,False,0,2025-12-04T02:27:47Z,False,"{'x': 26, 'y': 5}",0,Turnover,{'id': '14'},[{'athlete': {'id': '3059319'}}],222.0
401810187315,315,"{'id': '584', 'text': 'Substitution'}",Cooper Flagg enters the game for Naji Marshall,49,56,2,3:42,False,0,2025-12-04T02:28:01Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '4278594'}}]",222.0
401810187317,317,"{'id': '45', 'text': 'Personal Foul'}",Davion Mitchell personal foul,49,56,2,3:28,False,0,2025-12-04T02:28:24Z,False,"{'x': 35, 'y': 3}",0,Foul,{'id': '14'},[{'athlete': {'id': '4278053'}}],208.0
401810187319,319,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Max Christie makes 2-foot dunk (D'Angelo Russell assists),49,58,2,3:26,True,2,2025-12-04T02:28:52Z,True,"{'x': 24, 'y': 2}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '4432582'}}, {'athlete': {'id': '3136776'}}]",206.0
401810187321,321,"{'id': '8', 'text': 'Delay of Game'}",Mavericks delay of game violation,49,58,2,3:24,False,0,2025-12-04T02:28:59Z,False,"{'x': -214748340, 'y': -214748365}",0,Violation,{'id': '6'},,204.0
401810187322,322,"{'id': '120', 'text': 'Turnaround Hook Shot'}",Bam Adebayo makes 8-foot two point shot (Andrew Wiggins assists),51,58,2,3:12,True,2,2025-12-04T02:29:15Z,True,"{'x': 26, 'y': 8}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '3059319'}}]",192.0
401810187324,324,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",D'Angelo Russell misses driving floating jump shot,51,58,2,3:00,False,0,2025-12-04T02:29:27Z,True,"{'x': 23, 'y': 11}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '3136776'}}],180.0
401810187325,325,"{'id': '156', 'text': 'Offensive Rebound'}",D'Angelo Russell offensive rebound,51,58,2,2:57,False,0,2025-12-04T02:29:30Z,False,"{'x': 23, 'y': 11}",0,Rebound,{'id': '6'},[{'athlete': {'id': '3136776'}}],177.0
401810187326,326,"{'id': '130', 'text': 'Floating Jump Shot'}",D'Angelo Russell makes 5-foot two point shot,51,60,2,2:56,True,2,2025-12-04T02:29:32Z,True,"{'x': 20, 'y': 4}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '3136776'}}],176.0
401810187327,327,"{'id': '92', 'text': 'Jump Shot'}",Pelle Larsson misses 24-foot three point jumper,51,60,2,2:41,False,0,2025-12-04T02:29:46Z,True,"{'x': 3, 'y': 11}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4601025'}}],161.0
401810187328,328,"{'id': '155', 'text': 'Defensive Rebound'}",D'Angelo Russell defensive rebound,51,60,2,2:39,False,0,2025-12-04T02:29:48Z,False,"{'x': 3, 'y': 11}",0,Rebound,{'id': '6'},[{'athlete': {'id': '3136776'}}],159.0
401810187329,329,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Cooper Flagg makes 11-foot running pullup jump shot (Ryan Nembhard assists),51,62,2,2:33,True,2,2025-12-04T02:29:54Z,True,"{'x': 14, 'y': 1}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '4433629'}}]",153.0
401810187330,330,"{'id': '110', 'text': 'Driving Layup Shot'}",Davion Mitchell makes driving layup (Pelle Larsson assists),53,62,2,2:22,True,2,2025-12-04T02:30:05Z,True,"{'x': 27, 'y': 2}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4278053'}}, {'athlete': {'id': '4601025'}}]",142.0
401810187332,332,"{'id': '132', 'text': 'Step Back Jump Shot'}",Ryan Nembhard misses 14-foot step back jumpshot,53,62,2,1:59,False,0,2025-12-04T02:30:28Z,True,"{'x': 25, 'y': 15}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '4433629'}}],119.0
401810187333,333,"{'id': '155', 'text': 'Defensive Rebound'}",Andrew Wiggins defensive rebound,53,62,2,1:55,False,0,2025-12-04T02:30:32Z,False,"{'x': 25, 'y': 15}",0,Rebound,{'id': '14'},[{'athlete': {'id': '3059319'}}],115.0
401810187334,334,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Bam Adebayo misses 9-foot two point shot,53,62,2,1:43,False,0,2025-12-04T02:30:45Z,True,"{'x': 25, 'y': 10}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4066261'}}],103.0
401810187335,335,"{'id': '155', 'text': 'Defensive Rebound'}",Ryan Nembhard defensive rebound,53,62,2,1:41,False,0,2025-12-04T02:30:47Z,False,"{'x': 25, 'y': 10}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4433629'}}],101.0
401810187336,336,"{'id': '16', 'text': 'Full Timeout'}",Mavericks Full timeout,53,62,2,1:41,False,0,2025-12-04T02:30:53Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,{'id': '6'},,101.0
401810187338,338,"{'id': '584', 'text': 'Substitution'}",Klay Thompson enters the game for D'Angelo Russell,53,62,2,1:41,False,0,2025-12-04T02:30:55Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '6475'}}, {'athlete': {'id': '3136776'}}]",101.0
401810187339,339,"{'id': '584', 'text': 'Substitution'}",Anthony Davis enters the game for Daniel Gafford,53,62,2,1:41,False,0,2025-12-04T02:30:55Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4278049'}}]",101.0
401810187340,340,"{'id': '584', 'text': 'Substitution'}",Tyler Herro enters the game for Pelle Larsson,53,62,2,1:41,False,0,2025-12-04T02:30:55Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '4601025'}}]",101.0
401810187345,345,"{'id': '131', 'text': 'Pullup Jump Shot'}",Anthony Davis misses 21-foot pullup jump shot,53,62,2,1:20,False,0,2025-12-04T02:34:27Z,True,"{'x': 25, 'y': 22}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6583'}}],80.0
401810187346,346,"{'id': '155', 'text': 'Defensive Rebound'}",Heat defensive team rebound,53,62,2,1:18,False,0,2025-12-04T02:34:30Z,False,"{'x': 25, 'y': 22}",0,Rebound,{'id': '14'},,78.0
401810187348,348,"{'id': '584', 'text': 'Substitution'}",Naji Marshall enters the game for Cooper Flagg,53,62,2,1:18,False,0,2025-12-04T02:34:38Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4278594'}}, {'athlete': {'id': '5041939'}}]",78.0
401810187350,350,"{'id': '122', 'text': 'Jump Shot Bank'}",Andrew Wiggins misses 11-foot jump bank shot,53,62,2,1:04,False,0,2025-12-04T02:35:03Z,True,"{'x': 14, 'y': 1}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '3059319'}}],64.0
401810187351,351,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,53,62,2,1:02,False,0,2025-12-04T02:35:05Z,False,"{'x': 14, 'y': 1}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],62.0
401810187352,352,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson misses 25-foot three point jumper,53,62,2,46.9,False,0,2025-12-04T02:35:22Z,True,"{'x': 49, 'y': 9}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '6475'}}],46.9
401810187353,353,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jovic defensive rebound,53,62,2,43.5,False,0,2025-12-04T02:35:25Z,False,"{'x': 49, 'y': 9}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4997528'}}],43.5
401810187354,354,"{'id': '119', 'text': 'Driving Hook Shot'}",Andrew Wiggins misses 8-foot two point shot,53,62,2,37.1,False,0,2025-12-04T02:35:31Z,True,"{'x': 25, 'y': 8}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '3059319'}}],37.1
401810187355,355,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,53,62,2,34.4,False,0,2025-12-04T02:35:34Z,False,"{'x': 25, 'y': 8}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],34.4
401810187356,356,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Anthony Davis misses driving floating jump shot,53,62,2,15.2,False,0,2025-12-04T02:35:53Z,True,"{'x': 22, 'y': 5}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6583'}}],15.2
401810187357,357,"{'id': '156', 'text': 'Offensive Rebound'}",Naji Marshall offensive rebound,53,62,2,12.9,False,0,2025-12-04T02:35:56Z,False,"{'x': 22, 'y': 5}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4278594'}}],12.9
401810187358,358,"{'id': '125', 'text': 'Layup Shot Putback'}",Naji Marshall makes two point shot,53,64,2,12.9,True,2,2025-12-04T02:35:57Z,True,"{'x': 25, 'y': 2}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '4278594'}}],12.9
401810187359,359,"{'id': '45', 'text': 'Personal Foul'}",Ryan Nembhard personal foul,53,64,2,5.8,False,0,2025-12-04T02:36:07Z,False,"{'x': 18, 'y': 8}",0,Foul,{'id': '6'},[{'athlete': {'id': '4433629'}}],5.8
401810187361,361,"{'id': '35', 'text': 'Technical Foul'}",Anthony Davis technical foul,53,64,2,5.8,False,0,2025-12-04T02:36:18Z,False,"{'x': -214748340, 'y': -214748365}",0,Foul,{'id': '6'},[{'athlete': {'id': '6583'}}],5.8
401810187362,362,"{'id': '103', 'text': 'Free Throw - Technical'}",Tyler Herro makes technical free throw,54,64,2,5.8,True,1,2025-12-04T02:36:48Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '4395725'}}],5.8
401810187363,363,"{'id': '584', 'text': 'Substitution'}",Caleb Martin enters the game for Ryan Nembhard,54,64,2,5.8,False,0,2025-12-04T02:36:49Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '3138160'}}, {'athlete': {'id': '4433629'}}]",5.8
401810187365,365,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Davion Mitchell misses driving floating jump shot,54,64,2,0.6,False,0,2025-12-04T02:37:07Z,True,"{'x': 20, 'y': 6}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4278053'}}],0.6
401810187366,366,"{'id': '156', 'text': 'Offensive Rebound'}",Heat offensive team rebound,54,64,2,0.1,False,0,2025-12-04T02:37:08Z,False,"{'x': 20, 'y': 6}",0,Rebound,{'id': '14'},,0.1
401810187368,368,"{'id': '412', 'text': 'End Period'}",End of the 2nd Quarter,54,64,2,0.0,False,0,2025-12-04T02:37:16Z,False,"{'x': -214748340, 'y': -214748365}",0,Halftime,,,0.0
401810187369,369,"{'id': '584', 'text': 'Substitution'}",Ryan Nembhard enters the game for Klay Thompson,54,64,3,12:00,False,0,2025-12-04T02:37:37Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4433629'}}, {'athlete': {'id': '6475'}}]",720.0
401810187370,370,"{'id': '584', 'text': 'Substitution'}",Cooper Flagg enters the game for Caleb Martin,54,64,3,12:00,False,0,2025-12-04T02:37:37Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '3138160'}}]",720.0
401810187371,371,"{'id': '584', 'text': 'Substitution'}",Pelle Larsson enters the game for Nikola Jovic,54,64,3,12:00,False,0,2025-12-04T02:37:37Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4601025'}}, {'athlete': {'id': '4997528'}}]",720.0
401810187376,376,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Naji Marshall makes 6-foot two point shot,54,66,3,11:43,True,2,2025-12-04T02:52:43Z,True,"{'x': 29, 'y': 5}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '4278594'}}],703.0
401810187377,377,"{'id': '45', 'text': 'Personal Foul'}",Naji Marshall personal foul,54,66,3,11:24,False,0,2025-12-04T02:53:03Z,False,"{'x': 15, 'y': 21}",0,Foul,{'id': '6'},[{'athlete': {'id': '4278594'}}],684.0
401810187379,379,"{'id': '44', 'text': 'Shooting Foul'}",Naji Marshall shooting foul,54,66,3,11:14,False,0,2025-12-04T02:53:34Z,False,"{'x': 26, 'y': 12}",0,Foul,{'id': '6'},[{'athlete': {'id': '4278594'}}],674.0
401810187381,381,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Andrew Wiggins makes free throw 1 of 2,55,66,3,11:14,True,1,2025-12-04T02:54:03Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '3059319'}}],674.0
401810187382,382,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Andrew Wiggins makes free throw 2 of 2,56,66,3,11:14,True,1,2025-12-04T02:54:19Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '3059319'}}],674.0
401810187383,383,"{'id': '92', 'text': 'Jump Shot'}",Max Christie makes 26-foot three point jumper (Ryan Nembhard assists),56,69,3,11:01,True,3,2025-12-04T02:54:34Z,True,"{'x': 22, 'y': 26}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '4432582'}}, {'athlete': {'id': '4433629'}}]",661.0
401810187385,385,"{'id': '126', 'text': 'Layup Driving Reverse'}",Andrew Wiggins misses two point shot,56,69,3,10:35,False,0,2025-12-04T02:54:59Z,True,"{'x': 24, 'y': 2}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '3059319'}}],635.0
401810187386,386,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,56,69,3,10:33,False,0,2025-12-04T02:55:01Z,False,"{'x': 24, 'y': 2}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],633.0
401810187387,387,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Anthony Davis makes dunk (Ryan Nembhard assists),56,71,3,10:22,True,2,2025-12-04T02:55:13Z,True,"{'x': 25, 'y': 1}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4433629'}}]",622.0
401810187389,389,"{'id': '45', 'text': 'Personal Foul'}",Ryan Nembhard personal foul,56,71,3,10:15,False,0,2025-12-04T02:55:22Z,False,"{'x': 26, 'y': 7}",0,Foul,{'id': '6'},[{'athlete': {'id': '4433629'}}],615.0
401810187391,391,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Bam Adebayo makes 7-foot two point shot (Andrew Wiggins assists),58,71,3,10:07,True,2,2025-12-04T02:55:46Z,True,"{'x': 23, 'y': 8}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '3059319'}}]",607.0
401810187393,393,"{'id': '131', 'text': 'Pullup Jump Shot'}",Cooper Flagg misses 17-foot pullup jump shot,58,71,3,9:46,False,0,2025-12-04T02:56:06Z,True,"{'x': 37, 'y': 13}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '5041939'}}],586.0
401810187394,394,"{'id': '155', 'text': 'Defensive Rebound'}",Bam Adebayo defensive rebound,58,71,3,9:43,False,0,2025-12-04T02:56:09Z,False,"{'x': 37, 'y': 13}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066261'}}],583.0
401810187395,395,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Bam Adebayo makes 7-foot two point shot,60,71,3,9:36,True,2,2025-12-04T02:56:17Z,True,"{'x': 25, 'y': 8}",2,+2 Points,{'id': '14'},[{'athlete': {'id': '4066261'}}],576.0
401810187396,396,"{'id': '92', 'text': 'Jump Shot'}",Anthony Davis makes 24-foot three point jumper (Ryan Nembhard assists),60,74,3,9:16,True,3,2025-12-04T02:56:36Z,True,"{'x': 11, 'y': 21}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4433629'}}]",556.0
401810187398,398,"{'id': '63', 'text': 'Lost Ball Turnover'}",Bam Adebayo lost ball turnover (Ryan Nembhard steals),60,74,3,9:01,False,0,2025-12-04T02:56:52Z,False,"{'x': 35, 'y': 3}",0,Turnover,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '4433629'}}]",541.0
401810187400,400,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Anthony Davis misses 6-foot two point shot,60,74,3,8:44,False,0,2025-12-04T02:57:09Z,True,"{'x': 18, 'y': 2}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6583'}}],524.0
401810187401,401,"{'id': '156', 'text': 'Offensive Rebound'}",Cooper Flagg offensive rebound,60,74,3,8:43,False,0,2025-12-04T02:57:10Z,False,"{'x': 18, 'y': 2}",0,Rebound,{'id': '6'},[{'athlete': {'id': '5041939'}}],523.0
401810187402,402,"{'id': '94', 'text': 'Tip Shot'}",Cooper Flagg misses tip shot,60,74,3,8:43,False,0,2025-12-04T02:57:14Z,True,"{'x': 25, 'y': 0}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '5041939'}}],523.0
401810187403,403,"{'id': '155', 'text': 'Defensive Rebound'}",Bam Adebayo defensive rebound,60,74,3,8:42,False,0,2025-12-04T02:57:15Z,False,"{'x': 25, 'y': 0}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066261'}}],522.0
401810187404,404,"{'id': '109', 'text': 'Running Layup Shot'}",Andrew Wiggins makes two point shot (Davion Mitchell assists),62,74,3,8:36,True,2,2025-12-04T02:57:17Z,True,"{'x': 28, 'y': 2}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '3059319'}}, {'athlete': {'id': '4278053'}}]",516.0
401810187406,406,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Anthony Davis misses driving floating jump shot,62,74,3,8:12,False,0,2025-12-04T02:57:40Z,True,"{'x': 26, 'y': 8}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6583'}}],492.0
401810187407,407,"{'id': '156', 'text': 'Offensive Rebound'}",Cooper Flagg offensive rebound,62,74,3,8:11,False,0,2025-12-04T02:57:41Z,False,"{'x': 26, 'y': 8}",0,Rebound,{'id': '6'},[{'athlete': {'id': '5041939'}}],491.0
401810187427,427,"{'id': '94', 'text': 'Tip Shot'}",Cooper Flagg misses 1-foot tip shot,62,74,3,8:10,False,0,2025-12-04T02:57:45Z,True,"{'x': 23, 'y': 1}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '5041939'}}],490.0
401810187428,428,"{'id': '155', 'text': 'Defensive Rebound'}",Tyler Herro defensive rebound,62,74,3,8:09,False,0,2025-12-04T02:57:46Z,False,"{'x': 23, 'y': 1}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4395725'}}],489.0
401810187408,408,"{'id': '109', 'text': 'Running Layup Shot'}",Tyler Herro misses two point shot,62,74,3,8:03,False,0,2025-12-04T02:57:49Z,True,"{'x': 22, 'y': 2}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4395725'}}],483.0
401810187409,409,"{'id': '155', 'text': 'Defensive Rebound'}",Cooper Flagg defensive rebound,62,74,3,8:03,False,0,2025-12-04T02:57:49Z,False,"{'x': 22, 'y': 2}",0,Rebound,{'id': '6'},[{'athlete': {'id': '5041939'}}],483.0
401810187410,410,"{'id': '113', 'text': 'Running Jump Shot'}",Naji Marshall misses 23-foot three point shot,62,74,3,7:55,False,0,2025-12-04T02:57:57Z,True,"{'x': 49, 'y': 3}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '4278594'}}],475.0
401810187411,411,"{'id': '155', 'text': 'Defensive Rebound'}",Bam Adebayo defensive rebound,62,74,3,7:55,False,0,2025-12-04T02:57:57Z,False,"{'x': 49, 'y': 3}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066261'}}],475.0
401810187412,412,"{'id': '132', 'text': 'Step Back Jump Shot'}",Davion Mitchell misses 25-foot three point step back jumpshot,62,74,3,7:46,False,0,2025-12-04T02:58:06Z,True,"{'x': 9, 'y': 21}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4278053'}}],466.0
401810187413,413,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,62,74,3,7:44,False,0,2025-12-04T02:58:08Z,False,"{'x': 9, 'y': 21}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],464.0
401810187414,414,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Ryan Nembhard bad pass (Tyler Herro steals),62,74,3,7:31,False,0,2025-12-04T02:58:22Z,False,"{'x': 26, 'y': 23}",0,Turnover,{'id': '6'},"[{'athlete': {'id': '4433629'}}, {'athlete': {'id': '4395725'}}]",451.0
401810187416,416,"{'id': '109', 'text': 'Running Layup Shot'}",Anthony Davis blocks Davion Mitchell's two point shot,62,74,3,7:27,False,0,2025-12-04T02:58:25Z,True,"{'x': 24, 'y': 0}",2,Missed FG,{'id': '14'},"[{'athlete': {'id': '4278053'}}, {'athlete': {'id': '6583'}}]",447.0
401810187418,418,"{'id': '155', 'text': 'Defensive Rebound'}",Max Christie defensive rebound,62,74,3,7:24,False,0,2025-12-04T02:58:28Z,False,"{'x': 24, 'y': 0}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4432582'}}],444.0
401810187419,419,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Naji Marshall makes 5-foot running pullup jump shot (Ryan Nembhard assists),62,76,3,7:19,True,2,2025-12-04T02:58:33Z,True,"{'x': 25, 'y': 5}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '4278594'}}, {'athlete': {'id': '4433629'}}]",439.0
