game_id,game_date,home_team,away_team,location,date,hour,game_string,away_score,home_score
401809998,2025-11-01,Charlotte Hornets,Minnesota Timberwolves,Spectrum Center,2025-11-01,22:00 UTC,"Minnesota Timberwolves vs Charlotte Hornets @ Spectrum Center, 2025-11-01 22:00 UTC",122,105
401809999,2025-11-01,Indiana Pacers,Golden State Warriors,Gainbridge Fieldhouse,2025-11-01,23:00 UTC,"Golden State Warriors vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-11-01 23:00 UTC",109,114
401810000,2025-11-01,Washington Wizards,Orlando Magic,Capital One Arena,2025-11-01,23:00 UTC,"Orlando Magic vs Washington Wizards @ Capital One Arena, 2025-11-01 23:00 UTC",125,94
401810001,2025-11-02,Boston Celtics,Houston Rockets,TD Garden,2025-11-02,00:00 UTC,"Houston Rockets vs Boston Celtics @ TD Garden, 2025-11-02 00:00 UTC",128,101
401810002,2025-11-02,Detroit Pistons,Dallas Mavericks,Arena CDMX,2025-11-02,02:00 UTC,"Dallas Mavericks vs Detroit Pistons @ Arena CDMX, 2025-11-02 02:00 UTC",110,122
401810003,2025-11-02,Oklahoma City Thunder,New Orleans Pelicans,Paycom Center,2025-11-02,20:30 UTC,"New Orleans Pelicans vs Oklahoma City Thunder @ Paycom Center, 2025-11-02 20:30 UTC",106,137
401810004,2025-11-02,Brooklyn Nets,Philadelphia 76ers,Barclays Center,2025-11-02,23:00 UTC,"Philadelphia 76ers vs Brooklyn Nets @ Barclays Center, 2025-11-02 23:00 UTC",129,105
401810005,2025-11-02,Charlotte Hornets,Utah Jazz,Spectrum Center,2025-11-02,23:00 UTC,"Utah Jazz vs Charlotte Hornets @ Spectrum Center, 2025-11-02 23:00 UTC",103,126
401810006,2025-11-02,Cleveland Cavaliers,Atlanta Hawks,Rocket Arena,2025-11-02,23:00 UTC,"Atlanta Hawks vs Cleveland Cavaliers @ Rocket Arena, 2025-11-02 23:00 UTC",109,117
401810007,2025-11-02,Toronto Raptors,Memphis Grizzlies,Scotiabank Arena,2025-11-02,23:00 UTC,"Memphis Grizzlies vs Toronto Raptors @ Scotiabank Arena, 2025-11-02 23:00 UTC",104,117
401810008,2025-11-03,New York Knicks,Chicago Bulls,Madison Square Garden,2025-11-03,00:00 UTC,"Chicago Bulls vs New York Knicks @ Madison Square Garden, 2025-11-03 00:00 UTC",116,128
401810009,2025-11-03,Phoenix Suns,San Antonio Spurs,Mortgage Matchup Center,2025-11-03,01:00 UTC,"San Antonio Spurs vs Phoenix Suns @ Mortgage Matchup Center, 2025-11-03 01:00 UTC",118,130
401810010,2025-11-03,Los Angeles Lakers,Miami Heat,crypto.com Arena,2025-11-03,02:30 UTC,"Miami Heat vs Los Angeles Lakers @ crypto.com Arena, 2025-11-03 02:30 UTC",120,130
401810011,2025-11-04,Brooklyn Nets,Minnesota Timberwolves,Barclays Center,2025-11-04,00:00 UTC,"Minnesota Timberwolves vs Brooklyn Nets @ Barclays Center, 2025-11-04 00:00 UTC",125,109
401810012,2025-11-04,Indiana Pacers,Milwaukee Bucks,Gainbridge Fieldhouse,2025-11-04,00:00 UTC,"Milwaukee Bucks vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-11-04 00:00 UTC",117,115
401810013,2025-11-04,Boston Celtics,Utah Jazz,TD Garden,2025-11-04,00:30 UTC,"Utah Jazz vs Boston Celtics @ TD Garden, 2025-11-04 00:30 UTC",105,103
401810014,2025-11-04,New York Knicks,Washington Wizards,Madison Square Garden,2025-11-04,00:30 UTC,"Washington Wizards vs New York Knicks @ Madison Square Garden, 2025-11-04 00:30 UTC",102,119
401810015,2025-11-04,Houston Rockets,Dallas Mavericks,Toyota Center (Houston),2025-11-04,01:00 UTC,"Dallas Mavericks vs Houston Rockets @ Toyota Center (Houston), 2025-11-04 01:00 UTC",102,110
401810016,2025-11-04,Memphis Grizzlies,Detroit Pistons,FedExForum,2025-11-04,01:00 UTC,"Detroit Pistons vs Memphis Grizzlies @ FedExForum, 2025-11-04 01:00 UTC",114,106
401810017,2025-11-04,Denver Nuggets,Sacramento Kings,Ball Arena,2025-11-04,02:00 UTC,"Sacramento Kings vs Denver Nuggets @ Ball Arena, 2025-11-04 02:00 UTC",124,130
401810018,2025-11-04,Portland Trail Blazers,Los Angeles Lakers,Moda Center,2025-11-04,03:00 UTC,"Los Angeles Lakers vs Portland Trail Blazers @ Moda Center, 2025-11-04 03:00 UTC",123,115
401810019,2025-11-04,LA Clippers,Miami Heat,Intuit Dome,2025-11-04,03:30 UTC,"Miami Heat vs LA Clippers @ Intuit Dome, 2025-11-04 03:30 UTC",120,119
401810020,2025-11-05,Toronto Raptors,Milwaukee Bucks,Scotiabank Arena,2025-11-05,00:30 UTC,"Milwaukee Bucks vs Toronto Raptors @ Scotiabank Arena, 2025-11-05 00:30 UTC",100,128
401810021,2025-11-05,Atlanta Hawks,Orlando Magic,State Farm Arena,2025-11-05,01:00 UTC,"Orlando Magic vs Atlanta Hawks @ State Farm Arena, 2025-11-05 01:00 UTC",112,127
401810022,2025-11-05,Chicago Bulls,Philadelphia 76ers,United Center,2025-11-05,01:00 UTC,"Philadelphia 76ers vs Chicago Bulls @ United Center, 2025-11-05 01:00 UTC",111,113
401810023,2025-11-05,New Orleans Pelicans,Charlotte Hornets,Smoothie King Center,2025-11-05,01:00 UTC,"Charlotte Hornets vs New Orleans Pelicans @ Smoothie King Center, 2025-11-05 01:00 UTC",112,116
401810024,2025-11-05,Golden State Warriors,Phoenix Suns,Chase Center,2025-11-05,03:00 UTC,"Phoenix Suns vs Golden State Warriors @ Chase Center, 2025-11-05 03:00 UTC",107,118
401810025,2025-11-05,LA Clippers,Oklahoma City Thunder,Intuit Dome,2025-11-05,04:00 UTC,"Oklahoma City Thunder vs LA Clippers @ Intuit Dome, 2025-11-05 04:00 UTC",126,107
401810026,2025-11-06,Cleveland Cavaliers,Philadelphia 76ers,Rocket Arena,2025-11-06,00:00 UTC,"Philadelphia 76ers vs Cleveland Cavaliers @ Rocket Arena, 2025-11-06 00:00 UTC",121,132
401810027,2025-11-06,Detroit Pistons,Utah Jazz,Little Caesars Arena,2025-11-06,00:00 UTC,"Utah Jazz vs Detroit Pistons @ Little Caesars Arena, 2025-11-06 00:00 UTC",103,114
401810028,2025-11-06,Indiana Pacers,Brooklyn Nets,Gainbridge Fieldhouse,2025-11-06,00:00 UTC,"Brooklyn Nets vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-11-06 00:00 UTC",112,103
401810029,2025-11-06,Boston Celtics,Washington Wizards,TD Garden,2025-11-06,00:30 UTC,"Washington Wizards vs Boston Celtics @ TD Garden, 2025-11-06 00:30 UTC",107,136
401810030,2025-11-06,New York Knicks,Minnesota Timberwolves,Madison Square Garden,2025-11-06,00:30 UTC,"Minnesota Timberwolves vs New York Knicks @ Madison Square Garden, 2025-11-06 00:30 UTC",114,137
401810031,2025-11-06,Memphis Grizzlies,Houston Rockets,FedExForum,2025-11-06,01:00 UTC,"Houston Rockets vs Memphis Grizzlies @ FedExForum, 2025-11-06 01:00 UTC",124,109
401810032,2025-11-06,Dallas Mavericks,New Orleans Pelicans,American Airlines Center,2025-11-06,01:30 UTC,"New Orleans Pelicans vs Dallas Mavericks @ American Airlines Center, 2025-11-06 01:30 UTC",101,99
401810033,2025-11-06,Denver Nuggets,Miami Heat,Ball Arena,2025-11-06,02:00 UTC,"Miami Heat vs Denver Nuggets @ Ball Arena, 2025-11-06 02:00 UTC",112,122
401810034,2025-11-06,Los Angeles Lakers,San Antonio Spurs,crypto.com Arena,2025-11-06,03:00 UTC,"San Antonio Spurs vs Los Angeles Lakers @ crypto.com Arena, 2025-11-06 03:00 UTC",116,118
401810035,2025-11-06,Portland Trail Blazers,Oklahoma City Thunder,Moda Center,2025-11-06,03:00 UTC,"Oklahoma City Thunder vs Portland Trail Blazers @ Moda Center, 2025-11-06 03:00 UTC",119,121
401810036,2025-11-06,Sacramento Kings,Golden State Warriors,Golden 1 Center,2025-11-06,03:00 UTC,"Golden State Warriors vs Sacramento Kings @ Golden 1 Center, 2025-11-06 03:00 UTC",116,121
401810037,2025-11-07,Phoenix Suns,LA Clippers,Mortgage Matchup Center,2025-11-07,02:00 UTC,"LA Clippers vs Phoenix Suns @ Mortgage Matchup Center, 2025-11-07 02:00 UTC",102,115
401809510,2025-11-08,Orlando Magic,Boston Celtics,Kia Center,2025-11-08,00:00 UTC,"Boston Celtics vs Orlando Magic @ Kia Center, 2025-11-08 00:00 UTC",110,123
401809511,2025-11-08,Washington Wizards,Cleveland Cavaliers,Capital One Arena,2025-11-08,00:00 UTC,"Cleveland Cavaliers vs Washington Wizards @ Capital One Arena, 2025-11-08 00:00 UTC",148,114
401809512,2025-11-08,Atlanta Hawks,Toronto Raptors,State Farm Arena,2025-11-08,00:30 UTC,"Toronto Raptors vs Atlanta Hawks @ State Farm Arena, 2025-11-08 00:30 UTC",109,97
401809773,2025-11-08,Brooklyn Nets,Detroit Pistons,Barclays Center,2025-11-08,00:30 UTC,"Detroit Pistons vs Brooklyn Nets @ Barclays Center, 2025-11-08 00:30 UTC",125,107
401809774,2025-11-08,San Antonio Spurs,Houston Rockets,Frost Bank Center,2025-11-08,00:30 UTC,"Houston Rockets vs San Antonio Spurs @ Frost Bank Center, 2025-11-08 00:30 UTC",110,121
401809775,2025-11-08,Miami Heat,Charlotte Hornets,Kaseya Center,2025-11-08,01:00 UTC,"Charlotte Hornets vs Miami Heat @ Kaseya Center, 2025-11-08 01:00 UTC",108,126
401809776,2025-11-08,Memphis Grizzlies,Dallas Mavericks,FedExForum,2025-11-08,01:00 UTC,"Dallas Mavericks vs Memphis Grizzlies @ FedExForum, 2025-11-08 01:00 UTC",104,118
401809777,2025-11-08,Milwaukee Bucks,Chicago Bulls,Fiserv Forum,2025-11-08,01:00 UTC,"Chicago Bulls vs Milwaukee Bucks @ Fiserv Forum, 2025-11-08 01:00 UTC",110,126
401809778,2025-11-08,Minnesota Timberwolves,Utah Jazz,Target Center,2025-11-08,01:00 UTC,"Utah Jazz vs Minnesota Timberwolves @ Target Center, 2025-11-08 01:00 UTC",97,137
401809779,2025-11-08,Denver Nuggets,Golden State Warriors,Ball Arena,2025-11-08,03:00 UTC,"Golden State Warriors vs Denver Nuggets @ Ball Arena, 2025-11-08 03:00 UTC",104,129
401809780,2025-11-08,Sacramento Kings,Oklahoma City Thunder,Golden 1 Center,2025-11-08,03:00 UTC,"Oklahoma City Thunder vs Sacramento Kings @ Golden 1 Center, 2025-11-08 03:00 UTC",132,101
401810038,2025-11-09,Washington Wizards,Dallas Mavericks,Capital One Arena,2025-11-09,00:00 UTC,"Dallas Mavericks vs Washington Wizards @ Capital One Arena, 2025-11-09 00:00 UTC",111,105
401810039,2025-11-09,Philadelphia 76ers,Toronto Raptors,Xfinity Mobile Arena,2025-11-09,00:30 UTC,"Toronto Raptors vs Philadelphia 76ers @ Xfinity Mobile Arena, 2025-11-09 00:30 UTC",120,130
401810040,2025-11-09,Atlanta Hawks,Los Angeles Lakers,State Farm Arena,2025-11-09,01:00 UTC,"Los Angeles Lakers vs Atlanta Hawks @ State Farm Arena, 2025-11-09 01:00 UTC",102,122
401810041,2025-11-09,Cleveland Cavaliers,Chicago Bulls,Rocket Arena,2025-11-09,01:00 UTC,"Chicago Bulls vs Cleveland Cavaliers @ Rocket Arena, 2025-11-09 01:00 UTC",122,128
401810042,2025-11-09,Miami Heat,Portland Trail Blazers,Kaseya Center,2025-11-09,01:00 UTC,"Portland Trail Blazers vs Miami Heat @ Kaseya Center, 2025-11-09 01:00 UTC",131,136
401810043,2025-11-09,San Antonio Spurs,New Orleans Pelicans,Frost Bank Center,2025-11-09,01:00 UTC,"New Orleans Pelicans vs San Antonio Spurs @ Frost Bank Center, 2025-11-09 01:00 UTC",119,126
401810044,2025-11-09,Denver Nuggets,Indiana Pacers,Ball Arena,2025-11-09,02:00 UTC,"Indiana Pacers vs Denver Nuggets @ Ball Arena, 2025-11-09 02:00 UTC",100,117
401810045,2025-11-09,LA Clippers,Phoenix Suns,Intuit Dome,2025-11-09,03:30 UTC,"Phoenix Suns vs LA Clippers @ Intuit Dome, 2025-11-09 03:30 UTC",114,103
401810046,2025-11-09,Milwaukee Bucks,Houston Rockets,Fiserv Forum,2025-11-09,20:30 UTC,"Houston Rockets vs Milwaukee Bucks @ Fiserv Forum, 2025-11-09 20:30 UTC",122,115
401810047,2025-11-09,New York Knicks,Brooklyn Nets,Madison Square Garden,2025-11-09,23:00 UTC,"Brooklyn Nets vs New York Knicks @ Madison Square Garden, 2025-11-09 23:00 UTC",98,134
401810048,2025-11-09,Orlando Magic,Boston Celtics,Kia Center,2025-11-09,23:00 UTC,"Boston Celtics vs Orlando Magic @ Kia Center, 2025-11-09 23:00 UTC",111,107
401810049,2025-11-09,Memphis Grizzlies,Oklahoma City Thunder,FedExForum,2025-11-09,23:00 UTC,"Oklahoma City Thunder vs Memphis Grizzlies @ FedExForum, 2025-11-09 23:00 UTC",114,100
401810050,2025-11-10,Philadelphia 76ers,Detroit Pistons,Xfinity Mobile Arena,2025-11-10,00:30 UTC,"Detroit Pistons vs Philadelphia 76ers @ Xfinity Mobile Arena, 2025-11-10 00:30 UTC",111,108
401810051,2025-11-10,Golden State Warriors,Indiana Pacers,Chase Center,2025-11-10,01:30 UTC,"Indiana Pacers vs Golden State Warriors @ Chase Center, 2025-11-10 01:30 UTC",83,114
401810052,2025-11-10,Sacramento Kings,Minnesota Timberwolves,Golden 1 Center,2025-11-10,02:00 UTC,"Minnesota Timberwolves vs Sacramento Kings @ Golden 1 Center, 2025-11-10 02:00 UTC",144,117
401810053,2025-11-11,Charlotte Hornets,Los Angeles Lakers,Spectrum Center,2025-11-11,00:00 UTC,"Los Angeles Lakers vs Charlotte Hornets @ Spectrum Center, 2025-11-11 00:00 UTC",121,111
401810054,2025-11-11,Detroit Pistons,Washington Wizards,Little Caesars Arena,2025-11-11,00:00 UTC,"Washington Wizards vs Detroit Pistons @ Little Caesars Arena, 2025-11-11 00:00 UTC",135,137
401810055,2025-11-11,Orlando Magic,Portland Trail Blazers,Kia Center,2025-11-11,00:00 UTC,"Portland Trail Blazers vs Orlando Magic @ Kia Center, 2025-11-11 00:00 UTC",112,115
401810056,2025-11-11,Miami Heat,Cleveland Cavaliers,Kaseya Center,2025-11-11,00:30 UTC,"Cleveland Cavaliers vs Miami Heat @ Kaseya Center, 2025-11-11 00:30 UTC",138,140
401810057,2025-11-11,Chicago Bulls,San Antonio Spurs,United Center,2025-11-11,01:00 UTC,"San Antonio Spurs vs Chicago Bulls @ United Center, 2025-11-11 01:00 UTC",121,117
401810058,2025-11-11,Dallas Mavericks,Milwaukee Bucks,American Airlines Center,2025-11-11,01:30 UTC,"Milwaukee Bucks vs Dallas Mavericks @ American Airlines Center, 2025-11-11 01:30 UTC",116,114
401810059,2025-11-11,Phoenix Suns,New Orleans Pelicans,Mortgage Matchup Center,2025-11-11,02:00 UTC,"New Orleans Pelicans vs Phoenix Suns @ Mortgage Matchup Center, 2025-11-11 02:00 UTC",98,121
401810060,2025-11-11,Utah Jazz,Minnesota Timberwolves,Delta Center,2025-11-11,02:00 UTC,"Minnesota Timberwolves vs Utah Jazz @ Delta Center, 2025-11-11 02:00 UTC",120,113
401810061,2025-11-11,LA Clippers,Atlanta Hawks,Intuit Dome,2025-11-11,03:30 UTC,"Atlanta Hawks vs LA Clippers @ Intuit Dome, 2025-11-11 03:30 UTC",105,102
401810062,2025-11-12,Brooklyn Nets,Toronto Raptors,Barclays Center,2025-11-12,00:30 UTC,"Toronto Raptors vs Brooklyn Nets @ Barclays Center, 2025-11-12 00:30 UTC",119,109
401810063,2025-11-12,New York Knicks,Memphis Grizzlies,Madison Square Garden,2025-11-12,00:30 UTC,"Memphis Grizzlies vs New York Knicks @ Madison Square Garden, 2025-11-12 00:30 UTC",120,133
401810064,2025-11-12,Philadelphia 76ers,Boston Celtics,Xfinity Mobile Arena,2025-11-12,01:00 UTC,"Boston Celtics vs Philadelphia 76ers @ Xfinity Mobile Arena, 2025-11-12 01:00 UTC",100,102
401810065,2025-11-12,Oklahoma City Thunder,Golden State Warriors,Paycom Center,2025-11-12,01:00 UTC,"Golden State Warriors vs Oklahoma City Thunder @ Paycom Center, 2025-11-12 01:00 UTC",102,126
401810066,2025-11-12,Utah Jazz,Indiana Pacers,Delta Center,2025-11-12,02:00 UTC,"Indiana Pacers vs Utah Jazz @ Delta Center, 2025-11-12 02:00 UTC",128,152
401810067,2025-11-12,Sacramento Kings,Denver Nuggets,Golden 1 Center,2025-11-12,04:00 UTC,"Denver Nuggets vs Sacramento Kings @ Golden 1 Center, 2025-11-12 04:00 UTC",122,108
401810068,2025-11-13,Charlotte Hornets,Milwaukee Bucks,Spectrum Center,2025-11-13,00:00 UTC,"Milwaukee Bucks vs Charlotte Hornets @ Spectrum Center, 2025-11-13 00:00 UTC",100,111
401810069,2025-11-13,Detroit Pistons,Chicago Bulls,Little Caesars Arena,2025-11-13,00:00 UTC,"Chicago Bulls vs Detroit Pistons @ Little Caesars Arena, 2025-11-13 00:00 UTC",113,124
401810070,2025-11-13,New York Knicks,Orlando Magic,Madison Square Garden,2025-11-13,00:00 UTC,"Orlando Magic vs New York Knicks @ Madison Square Garden, 2025-11-13 00:00 UTC",124,107
401810071,2025-11-13,Boston Celtics,Memphis Grizzlies,TD Garden,2025-11-13,00:30 UTC,"Memphis Grizzlies vs Boston Celtics @ TD Garden, 2025-11-13 00:30 UTC",95,131
401810072,2025-11-13,Miami Heat,Cleveland Cavaliers,Kaseya Center,2025-11-13,00:30 UTC,"Cleveland Cavaliers vs Miami Heat @ Kaseya Center, 2025-11-13 00:30 UTC",130,116
401810073,2025-11-13,Houston Rockets,Washington Wizards,Toyota Center (Houston),2025-11-13,01:00 UTC,"Washington Wizards vs Houston Rockets @ Toyota Center (Houston), 2025-11-13 01:00 UTC",112,135
401810074,2025-11-13,New Orleans Pelicans,Portland Trail Blazers,Smoothie King Center,2025-11-13,01:00 UTC,"Portland Trail Blazers vs New Orleans Pelicans @ Smoothie King Center, 2025-11-13 01:00 UTC",125,117
401810075,2025-11-13,San Antonio Spurs,Golden State Warriors,Frost Bank Center,2025-11-13,01:00 UTC,"Golden State Warriors vs San Antonio Spurs @ Frost Bank Center, 2025-11-13 01:00 UTC",125,120
401810076,2025-11-13,Dallas Mavericks,Phoenix Suns,American Airlines Center,2025-11-13,01:30 UTC,"Phoenix Suns vs Dallas Mavericks @ American Airlines Center, 2025-11-13 01:30 UTC",123,114
401810077,2025-11-13,Oklahoma City Thunder,Los Angeles Lakers,Paycom Center,2025-11-13,02:47 UTC,"Los Angeles Lakers vs Oklahoma City Thunder @ Paycom Center, 2025-11-13 02:47 UTC",92,121
401810078,2025-11-13,Sacramento Kings,Atlanta Hawks,Golden 1 Center,2025-11-13,03:00 UTC,"Atlanta Hawks vs Sacramento Kings @ Golden 1 Center, 2025-11-13 03:00 UTC",133,100
401810079,2025-11-13,LA Clippers,Denver Nuggets,Intuit Dome,2025-11-13,03:30 UTC,"Denver Nuggets vs LA Clippers @ Intuit Dome, 2025-11-13 03:30 UTC",130,116
401810080,2025-11-14,Cleveland Cavaliers,Toronto Raptors,Rocket Arena,2025-11-14,00:00 UTC,"Toronto Raptors vs Cleveland Cavaliers @ Rocket Arena, 2025-11-14 00:00 UTC",126,113
401810081,2025-11-14,Phoenix Suns,Indiana Pacers,Mortgage Matchup Center,2025-11-14,02:00 UTC,"Indiana Pacers vs Phoenix Suns @ Mortgage Matchup Center, 2025-11-14 02:00 UTC",98,133
401810082,2025-11-14,Utah Jazz,Atlanta Hawks,Delta Center,2025-11-14,02:00 UTC,"Atlanta Hawks vs Utah Jazz @ Delta Center, 2025-11-14 02:00 UTC",132,122
401809781,2025-11-15,New York Knicks,Miami Heat,Madison Square Garden,2025-11-15,00:00 UTC,"Miami Heat vs New York Knicks @ Madison Square Garden, 2025-11-15 00:00 UTC",132,140
401809782,2025-11-15,Orlando Magic,Brooklyn Nets,Kia Center,2025-11-15,00:00 UTC,"Brooklyn Nets vs Orlando Magic @ Kia Center, 2025-11-15 00:00 UTC",98,105
401809783,2025-11-15,Detroit Pistons,Philadelphia 76ers,Little Caesars Arena,2025-11-15,00:30 UTC,"Philadelphia 76ers vs Detroit Pistons @ Little Caesars Arena, 2025-11-15 00:30 UTC",105,114
401809784,2025-11-15,Houston Rockets,Portland Trail Blazers,Toyota Center (Houston),2025-11-15,01:00 UTC,"Portland Trail Blazers vs Houston Rockets @ Toyota Center (Houston), 2025-11-15 01:00 UTC",116,140
401809785,2025-11-15,Milwaukee Bucks,Charlotte Hornets,Fiserv Forum,2025-11-15,01:00 UTC,"Charlotte Hornets vs Milwaukee Bucks @ Fiserv Forum, 2025-11-15 01:00 UTC",134,147
401809786,2025-11-15,Minnesota Timberwolves,Sacramento Kings,Target Center,2025-11-15,01:00 UTC,"Sacramento Kings vs Minnesota Timberwolves @ Target Center, 2025-11-15 01:00 UTC",110,124
401809787,2025-11-15,New Orleans Pelicans,Los Angeles Lakers,Smoothie King Center,2025-11-15,01:00 UTC,"Los Angeles Lakers vs New Orleans Pelicans @ Smoothie King Center, 2025-11-15 01:00 UTC",118,104
401809788,2025-11-15,Dallas Mavericks,LA Clippers,American Airlines Center,2025-11-15,01:30 UTC,"LA Clippers vs Dallas Mavericks @ American Airlines Center, 2025-11-15 01:30 UTC",133,127
401809789,2025-11-15,San Antonio Spurs,Golden State Warriors,Frost Bank Center,2025-11-15,02:30 UTC,"Golden State Warriors vs San Antonio Spurs @ Frost Bank Center, 2025-11-15 02:30 UTC",109,108
401810083,2025-11-15,Cleveland Cavaliers,Memphis Grizzlies,Rocket Arena,2025-11-15,22:00 UTC,"Memphis Grizzlies vs Cleveland Cavaliers @ Rocket Arena, 2025-11-15 22:00 UTC",100,108
401810084,2025-11-16,Charlotte Hornets,Oklahoma City Thunder,Spectrum Center,2025-11-16,00:00 UTC,"Oklahoma City Thunder vs Charlotte Hornets @ Spectrum Center, 2025-11-16 00:00 UTC",109,96
401810085,2025-11-16,Indiana Pacers,Toronto Raptors,Gainbridge Fieldhouse,2025-11-16,00:00 UTC,"Toronto Raptors vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-11-16 00:00 UTC",129,111
401810086,2025-11-16,Milwaukee Bucks,Los Angeles Lakers,Fiserv Forum,2025-11-16,01:00 UTC,"Los Angeles Lakers vs Milwaukee Bucks @ Fiserv Forum, 2025-11-16 01:00 UTC",119,95
401810087,2025-11-16,Minnesota Timberwolves,Denver Nuggets,Target Center,2025-11-16,01:00 UTC,"Denver Nuggets vs Minnesota Timberwolves @ Target Center, 2025-11-16 01:00 UTC",123,112
401810088,2025-11-16,Boston Celtics,LA Clippers,TD Garden,2025-11-16,20:30 UTC,"LA Clippers vs Boston Celtics @ TD Garden, 2025-11-16 20:30 UTC",118,121
401810089,2025-11-16,San Antonio Spurs,Sacramento Kings,Frost Bank Center,2025-11-16,21:00 UTC,"Sacramento Kings vs San Antonio Spurs @ Frost Bank Center, 2025-11-16 21:00 UTC",110,123
401810090,2025-11-16,Washington Wizards,Brooklyn Nets,Capital One Arena,2025-11-16,23:00 UTC,"Brooklyn Nets vs Washington Wizards @ Capital One Arena, 2025-11-16 23:00 UTC",129,106
401810091,2025-11-17,Houston Rockets,Orlando Magic,Toyota Center (Houston),2025-11-17,00:00 UTC,"Orlando Magic vs Houston Rockets @ Toyota Center (Houston), 2025-11-17 00:00 UTC",113,117
401810092,2025-11-17,New Orleans Pelicans,Golden State Warriors,Smoothie King Center,2025-11-17,00:00 UTC,"Golden State Warriors vs New Orleans Pelicans @ Smoothie King Center, 2025-11-17 00:00 UTC",124,106
401810093,2025-11-17,Dallas Mavericks,Portland Trail Blazers,American Airlines Center,2025-11-17,00:30 UTC,"Portland Trail Blazers vs Dallas Mavericks @ American Airlines Center, 2025-11-17 00:30 UTC",133,138
401810094,2025-11-17,Phoenix Suns,Atlanta Hawks,Mortgage Matchup Center,2025-11-17,01:00 UTC,"Atlanta Hawks vs Phoenix Suns @ Mortgage Matchup Center, 2025-11-17 01:00 UTC",124,122
